3953684308	BTCUSDT	66371.71	0.00296	2024-10-23 15:06:00	1
3953684309	BTCUSDT	66371.72	0.00700	2024-10-23 15:06:00	0
3953684310	BTCUSDT	66371.71	0.00700	2024-10-23 15:06:00	1
3953684311	BTCUSDT	66371.71	0.00743	2024-10-23 15:06:00	1
3953684312	BTCUSDT	66371.71	0.00073	2024-10-23 15:06:00	1
3953684313	BTCUSDT	66371.72	0.00536	2024-10-23 15:06:01	0
3953684314	BTCUSDT	66371.72	0.01472	2024-10-23 15:06:02	0
3953684315	BTCUSDT	66371.72	0.00181	2024-10-23 15:06:02	0
3953684316	BTCUSDT	66371.71	0.00096	2024-10-23 15:06:02	1
3953684317	BTCUSDT	66371.72	0.00010	2024-10-23 15:06:02	0
3953684318	BTCUSDT	66371.72	0.00019	2024-10-23 15:06:02	0
3953684319	BTCUSDT	66371.72	0.00700	2024-10-23 15:06:02	0
3953684320	BTCUSDT	66371.71	0.00743	2024-10-23 15:06:02	1
3953684321	BTCUSDT	66371.71	0.00699	2024-10-23 15:06:03	1
3953684322	BTCUSDT	66371.71	0.00536	2024-10-23 15:06:03	1
3953684323	BTCUSDT	66371.72	0.05392	2024-10-23 15:06:03	0
3953684324	BTCUSDT	66371.72	0.11090	2024-10-23 15:06:03	0
3953684325	BTCUSDT	66371.72	0.59928	2024-10-23 15:06:03	0
3953684326	BTCUSDT	66371.72	0.10000	2024-10-23 15:06:03	0
3953684327	BTCUSDT	66371.72	0.00134	2024-10-23 15:06:03	0
3953684328	BTCUSDT	66371.72	0.00038	2024-10-23 15:06:03	0
3953684329	BTCUSDT	66371.72	0.00039	2024-10-23 15:06:03	0
3953684330	BTCUSDT	66371.72	0.00010	2024-10-23 15:06:03	0
3953684331	BTCUSDT	66371.72	0.00010	2024-10-23 15:06:03	0
3953684332	BTCUSDT	66371.72	0.00527	2024-10-23 15:06:03	0
3953684333	BTCUSDT	66371.72	0.01577	2024-10-23 15:06:03	0
3953684334	BTCUSDT	66371.72	0.16721	2024-10-23 15:06:03	0
3953684335	BTCUSDT	66371.72	0.00222	2024-10-23 15:06:03	0
3953684336	BTCUSDT	66371.72	0.00166	2024-10-23 15:06:03	0
3953684337	BTCUSDT	66371.71	0.00743	2024-10-23 15:06:03	1
3953684338	BTCUSDT	66371.72	0.02100	2024-10-23 15:06:03	0
3953684339	BTCUSDT	66371.72	0.13435	2024-10-23 15:06:03	0
3953684340	BTCUSDT	66371.71	0.01565	2024-10-23 15:06:03	1
3953684341	BTCUSDT	66371.72	0.00535	2024-10-23 15:06:05	0
3953684342	BTCUSDT	66371.71	0.00735	2024-10-23 15:06:05	1
3953684343	BTCUSDT	66371.72	0.00700	2024-10-23 15:06:05	0
3953684344	BTCUSDT	66371.71	0.00699	2024-10-23 15:06:05	1
3953684345	BTCUSDT	66371.72	0.00024	2024-10-23 15:06:05	0
3953684346	BTCUSDT	66371.72	0.00556	2024-10-23 15:06:06	0
3953684347	BTCUSDT	66371.72	0.00051	2024-10-23 15:06:06	0
3953684348	BTCUSDT	66371.72	0.00117	2024-10-23 15:06:06	0
3953684349	BTCUSDT	66371.72	0.02006	2024-10-23 15:06:06	0
3953684350	BTCUSDT	66371.71	0.00534	2024-10-23 15:06:06	1
3953684351	BTCUSDT	66371.71	0.00029	2024-10-23 15:06:06	1
3953684352	BTCUSDT	66371.71	0.00735	2024-10-23 15:06:07	1
3953684353	BTCUSDT	66371.71	0.00135	2024-10-23 15:06:07	1
3953684354	BTCUSDT	66371.72	0.00101	2024-10-23 15:06:07	0
3953684355	BTCUSDT	66371.72	0.00700	2024-10-23 15:06:07	0
3953684356	BTCUSDT	66371.72	0.00496	2024-10-23 15:06:07	0
3953684357	BTCUSDT	66371.71	0.00010	2024-10-23 15:06:07	1
3953684358	BTCUSDT	66371.71	0.00699	2024-10-23 15:06:07	1
3953684359	BTCUSDT	66371.71	0.00735	2024-10-23 15:06:08	1
3953684360	BTCUSDT	66371.71	0.00061	2024-10-23 15:06:08	1
3953684361	BTCUSDT	66371.72	0.00192	2024-10-23 15:06:08	0
